,train_mov,train_reg,val_mov,val_reg
0,0.41188856959342957,7.19002002824709e-07,0.2805294990539551,3.165410475958197e-07
1,0.25110504031181335,3.2218081287282985e-06,0.20432712137699127,1.796533615561202e-05
2,0.16259312629699707,6.5827507569338195e-06,0.13560080528259277,2.6310206067137187e-06
3,0.11631982028484344,1.2949611800650018e-06,0.09600982069969177,9.430846716895758e-07
4,0.08862479031085968,5.072377007309115e-07,0.06952037662267685,3.5563573419494787e-07
5,0.0684557780623436,3.436940687606693e-07,0.054077886044979095,2.971284800423746e-07
6,0.0561269074678421,2.3382887093248428e-07,0.04136774688959122,1.855436835285218e-07
7,0.048846520483493805,1.830558886695144e-07,0.05227283015847206,1.771721542809246e-07
8,0.04479711130261421,1.6170304206752917e-07,0.04345698654651642,1.5980351975031226e-07
9,0.04134088754653931,1.37519378995421e-07,0.03662173077464104,1.3620194749819348e-07
10,0.03773140907287598,1.1922769260763744e-07,0.03612577170133591,1.468815185035055e-07
11,0.035155538469552994,1.0476133383008346e-07,0.03600168228149414,9.448326920846739e-08
12,0.03402487561106682,9.04155328385059e-08,0.028519397601485252,1.1429784763095086e-07
13,0.03273754194378853,8.39795220031192e-08,0.02742295153439045,8.611402790847933e-08
14,0.029572179540991783,9.229676578570434e-08,0.026146383956074715,1.2171690855211637e-07
15,0.02916153334081173,9.026906866438367e-08,0.023370150476694107,1.1946049482958188e-07
16,0.027789490297436714,8.010708540950873e-08,0.030280742794275284,1.0402278860510705e-07
17,0.027754923328757286,7.748971597720811e-08,0.024902742356061935,7.026062576187542e-08
18,0.025428593158721924,7.62589067448971e-08,0.023347878828644753,5.980299278007806e-08
19,0.02537401393055916,6.903610483277589e-08,0.022098246961832047,7.800485235520682e-08
20,0.0239191222935915,6.790624951236168e-08,0.03303978964686394,7.123306744460933e-08
21,0.02150728553533554,6.772274474542428e-08,0.021574100479483604,6.411077890788874e-08
22,0.0216678436845541,6.674502373016367e-08,0.01815645769238472,7.555263437097892e-08
23,0.01961694099009037,6.399569940640504e-08,0.01744384691119194,4.762425476201315e-08
24,0.019294796511530876,5.411457593140767e-08,0.015376705676317215,5.7994295588059686e-08
25,0.01886187307536602,5.36352615654323e-08,0.01663973741233349,5.423480331501196e-08
26,0.01741275005042553,5.6494755540370534e-08,0.02971753478050232,5.880593434426373e-08
27,0.016136255115270615,4.991463598003065e-08,0.01228829100728035,5.233482269773049e-08
28,0.015793029218912125,5.084827137125103e-08,0.013064675964415073,4.621807292437552e-08
29,0.014767143875360489,5.189391671933663e-08,0.013727442361414433,4.859377611410309e-08
30,0.01418247539550066,4.862994984478064e-08,0.01920878142118454,5.6986625196486784e-08
31,0.012525126338005066,4.775324313754936e-08,0.010891065932810307,6.162997578940121e-08
32,0.012730211019515991,4.8571049404699806e-08,0.010571122169494629,4.8416559650377167e-08
33,0.012691750191152096,5.203424180422189e-08,0.010821874253451824,4.0426520797609555e-08
34,0.009725658223032951,4.9352770759014675e-08,0.013245316222310066,4.595814573349344e-08
35,0.009695225395262241,4.884548232553243e-08,0.0086138304322958,4.399821662559589e-08
36,0.0096417972818017,4.2224563401305204e-08,0.008288772776722908,4.087923244355807e-08
37,0.008225326426327229,3.825150685088374e-08,0.00604088744148612,3.225949996021882e-08
38,0.008183121681213379,3.471878784466753e-08,0.0065491897985339165,3.872747811328736e-08
39,0.008345232345163822,3.4323434761063254e-08,0.005313341971486807,3.5765069128501636e-08
