,train_mov,train_reg,val_mov,val_reg
0,0.010262792930006981,0.0,0.0015117026632651687,0.0
1,0.00120552908629179,0.0,0.0008757495670579374,0.0
2,0.0006659908103756607,0.0,0.0005176225677132607,0.0
3,0.00032837578328326344,0.0,0.00024643982760608196,0.0
4,0.0002370078000240028,0.0,0.00019273078942205757,0.0
5,0.00011750261182896793,0.0,3.3624510251684114e-05,0.0
6,3.3062380680348724e-05,0.0,1.057984172803117e-05,0.0
7,1.8397589883534238e-05,0.0,8.912104021874256e-06,0.0
8,1.7806976757128723e-05,0.0,9.971146027965005e-06,0.0
9,1.0691855095501523e-05,0.0,3.621783207563567e-06,0.0
10,8.091977178992238e-06,0.0,5.690483703801874e-06,0.0
11,8.112146133498754e-06,0.0,8.308604265039321e-06,0.0
12,7.437423846567981e-06,0.0,3.689585582833388e-06,0.0
13,5.598972165898886e-06,0.0,4.4536595851241145e-06,0.0
14,4.314958459872287e-06,0.0,3.3625040032347897e-06,0.0
15,4.205354343866929e-06,0.0,2.868755245799548e-06,0.0
16,4.778672064276179e-06,0.0,1.8505741081753513e-06,0.0
17,2.9208874821051722e-06,0.0,2.9258619633765193e-06,0.0
18,3.2606324111839058e-06,0.0,1.6154288005054696e-06,0.0
19,2.7977105219179066e-06,0.0,2.068045432679355e-06,0.0
20,2.4419996407232247e-06,0.0,1.7197955912706675e-06,0.0
21,1.9040758161281701e-06,0.0,1.0192798072239384e-06,0.0
22,2.256881089124363e-06,0.0,1.1226559308852302e-06,0.0
23,1.5868985201450414e-06,0.0,1.2347696838332922e-06,0.0
24,1.3842501402905327e-06,0.0,7.87713418048952e-07,0.0
25,1.102130795516132e-06,0.0,7.652943736502493e-07,0.0
26,9.581717677065171e-07,0.0,1.0261650231768726e-06,0.0
27,1.1039817309210775e-06,0.0,8.701142064637679e-07,0.0
28,1.5554743413304095e-06,0.0,5.968594223304535e-07,0.0
29,9.070449777937029e-07,0.0,5.644353109346412e-07,0.0
30,8.753591487220547e-07,0.0,3.2712603115214733e-06,0.0
31,8.782014333519328e-07,0.0,4.6397443043133535e-07,0.0
32,8.156860644703556e-07,0.0,4.2903005237349134e-07,0.0
33,6.542718438140582e-07,0.0,4.4628245632338803e-07,0.0
34,5.006932042306289e-07,0.0,6.355440973493387e-07,0.0
35,6.293902288234676e-07,0.0,9.227894111063506e-07,0.0
36,4.717841761703312e-07,0.0,5.462728154270735e-07,0.0
37,5.579773301178648e-07,0.0,6.15700741946057e-07,0.0
38,6.688302391921752e-07,0.0,3.509021269110235e-07,0.0
39,5.785005896541406e-07,0.0,3.0169394449330866e-07,0.0
40,3.709952807184891e-07,0.0,3.5581163615461264e-07,0.0
41,6.792288900214771e-07,0.0,3.4418692962390196e-07,0.0
42,4.510863504947338e-07,0.0,2.837825263668492e-07,0.0
43,3.017412666395103e-07,0.0,2.7855412554345094e-07,0.0
44,3.658174136944581e-07,0.0,2.599429649308149e-07,0.0
45,3.915624233741255e-07,0.0,2.621047485718009e-07,0.0
46,4.6810663434371236e-07,0.0,2.8384550887494697e-07,0.0
47,3.113940465482301e-07,0.0,3.1675347145210253e-07,0.0
48,3.1081546580935537e-07,0.0,2.3057594944475568e-07,0.0
49,3.119202460766246e-07,0.0,2.907645750838128e-07,0.0
