,train_mov,train_reg,val_mov,val_reg
0,0.12054337561130524,0.0,1.625023469387088e-05,0.00017958284297492355
1,8.313038961205166e-06,0.0,8.61947592056822e-06,7.691825885558501e-05
2,2.3801148927304894e-06,0.0,4.572021339299681e-07,4.5986962504684925e-05
3,1.7243881984541076e-06,0.0,8.990430160338292e-07,1.7626365661271848e-05
4,1.2693773214778048e-06,0.0,3.6679483894630494e-09,6.295591902016895e-06
5,1.1655259868348367e-06,0.0,1.3058545356159357e-08,1.2509958651207853e-06
6,1.9896198466540227e-07,0.0,5.939767788731842e-09,5.06608159867028e-07
7,2.5568476758053293e-07,0.0,7.639872068310183e-10,1.4826262884071184e-07
8,2.7696589199877053e-07,0.0,1.2956116735018952e-10,5.641578226800448e-08
9,1.5214644122352183e-07,0.0,4.071560311125211e-10,3.230842793300326e-08
10,6.2198324712881e-08,0.0,5.562951210791311e-10,1.860396992015012e-08
11,7.664569778853547e-08,0.0,9.767335829025114e-10,1.4120691282926146e-08
12,5.7765941363641105e-08,0.0,1.4195663533556058e-09,8.433648446271036e-09
13,5.373954792275981e-08,0.0,1.3427584377723178e-08,8.620857805397009e-09
14,2.8290248366147352e-08,0.0,1.7240913141591818e-09,7.63166330131071e-09
15,2.818866207121573e-08,0.0,2.3107331603711145e-09,6.649642614320328e-09
