,train_mov,train_reg,val_mov,val_reg
0,0.008096417412161827,0.0,0.0015491953818127513,0.0
1,0.0010749157518148422,0.0,0.0009738471708260477,0.0
2,0.0007460860069841146,0.0,0.0006508362712338567,0.0
3,0.0004733489186037332,0.0,0.00044913715100847185,0.0
4,0.0002846021961886436,0.0,0.0002935220836661756,0.0
5,0.00011059091775678098,0.0,6.99996598996222e-05,0.0
6,1.7039719750755467e-05,0.0,2.4696502805454656e-05,0.0
7,9.079942174139433e-06,0.0,4.935983270115685e-06,0.0
8,9.66265633906005e-06,0.0,2.811266540447832e-06,0.0
9,3.711370254677604e-06,0.0,4.479590643313713e-06,0.0
10,4.012897534266813e-06,0.0,1.3684336863661883e-06,0.0
11,2.5222377644240623e-06,0.0,1.5716433381385286e-06,0.0
12,2.5476169867033605e-06,0.0,1.7584289935257402e-06,0.0
13,2.425774937364622e-06,0.0,3.993375867139548e-05,0.0
14,1.6179910744540393e-06,0.0,2.0832692371186567e-06,0.0
15,1.4050192476133816e-06,0.0,2.1892565200687386e-06,0.0
16,2.0325760488049127e-06,0.0,6.987451115492149e-07,0.0
17,8.38238349842868e-07,0.0,7.857080959183804e-07,0.0
18,1.2557943591673393e-06,0.0,1.4060707371754688e-06,0.0
19,9.695609151094686e-07,0.0,6.263795171435049e-07,0.0
20,9.089619084079459e-07,0.0,3.0616837420893717e-07,0.0
21,7.223902116493264e-07,0.0,2.431326890928176e-07,0.0
22,8.681473104843462e-07,0.0,2.791676934066345e-07,0.0
23,7.692445365137246e-07,0.0,1.9847841770115338e-07,0.0
24,4.3689016138159786e-07,0.0,2.252257331747387e-07,0.0
25,7.906380119493406e-07,0.0,3.375417350071075e-07,0.0
26,4.865965479439183e-07,0.0,1.372881968109141e-07,0.0
27,3.336552367727563e-07,0.0,2.5997729835580685e-07,0.0
28,4.914886062579171e-07,0.0,2.1606481936942146e-07,0.0
29,4.833711955143372e-07,0.0,3.034570852378238e-07,0.0
30,2.2767002860746288e-07,0.0,2.2267728638780682e-07,0.0
31,3.3686760048112774e-07,0.0,5.729327199333056e-07,0.0
32,3.662165681816987e-07,0.0,1.0469558731074358e-07,0.0
33,3.036197711026034e-07,0.0,1.4713715756897727e-07,0.0
34,2.3512923519319884e-07,0.0,1.585427895633984e-07,0.0
35,2.389628264154453e-07,0.0,1.4644456314272247e-07,0.0
36,2.2429107104926516e-07,0.0,4.1291025354439626e-07,0.0
37,2.38811452391019e-07,0.0,2.926212800957728e-07,0.0
38,2.3929257508825685e-07,0.0,1.0654943594090582e-07,0.0
39,2.2932270837827673e-07,0.0,1.0669606353985728e-07,0.0
40,1.7986708655826078e-07,0.0,1.0747437784175418e-07,0.0
41,2.4281919763780024e-07,0.0,8.928490302650971e-08,0.0
42,1.302827996596534e-07,0.0,2.444060953621374e-07,0.0
43,1.4389461000519077e-07,0.0,1.2870070520420995e-07,0.0
44,2.4310142521244416e-07,0.0,6.307361388735444e-08,0.0
45,1.3485878014307673e-07,0.0,7.595866691190167e-08,0.0
46,1.5636719297162927e-07,0.0,6.840069488589506e-08,0.0
47,9.595883199153832e-08,0.0,1.0630395053112807e-07,0.0
48,1.5684783249980683e-07,0.0,6.377565142656749e-08,0.0
49,1.4679197590794502e-07,0.0,7.01823168469673e-08,0.0
