,train_mov,train_reg,val_mov,val_reg
0,0.009012812748551369,0.0,0.001550926361232996,0.0
1,0.0010330432560294867,0.0,0.0008479132084175944,0.0
2,0.0005471170297823846,0.0,0.0003397543041501194,0.0
3,0.0002706246741581708,0.0,0.00024942142772488296,0.0
4,0.00017897642101161182,0.0,8.75948608154431e-05,0.0
5,4.083685780642554e-05,0.0,1.4606979675590992e-05,0.0
6,1.5459832866326906e-05,0.0,5.631445219478337e-06,0.0
7,9.377808055432979e-06,0.0,7.769646799715701e-06,0.0
8,9.535305252938997e-06,0.0,5.770638381363824e-06,0.0
9,6.848934845038457e-06,0.0,7.224366072478006e-06,0.0
10,6.309943273663521e-06,0.0,3.316732090752339e-06,0.0
11,4.945792170474306e-06,0.0,3.069321110160672e-06,0.0
12,3.776711992031778e-06,0.0,2.664531393747893e-06,0.0
13,2.892895508921356e-06,0.0,3.228087962270365e-06,0.0
14,2.5211656975443475e-06,0.0,1.1751046713470714e-06,0.0
15,2.608371687529143e-06,0.0,2.627440608193865e-06,0.0
16,1.880780587271147e-06,0.0,1.1667880244203843e-06,0.0
17,2.1133564587216824e-06,0.0,9.187672844745975e-07,0.0
18,1.5529991514995345e-06,0.0,9.311444273407687e-07,0.0
19,1.2605106576302205e-06,0.0,7.725805630798277e-07,0.0
20,1.2272117828615592e-06,0.0,1.928911160575808e-06,0.0
21,1.306902618125605e-06,0.0,1.0365328080297331e-06,0.0
22,1.1554009233805118e-06,0.0,7.265434192049725e-07,0.0
23,8.699470868123171e-07,0.0,2.463071950842277e-06,0.0
24,8.928578267841658e-07,0.0,7.402256301247689e-07,0.0
25,8.197426950573572e-07,0.0,4.923016945213021e-07,0.0
26,7.471478511433816e-07,0.0,7.33381114059739e-07,0.0
27,7.192858220150811e-07,0.0,5.344248847904964e-07,0.0
28,6.86108933223295e-07,0.0,4.6522583829755604e-07,0.0
29,7.013272238509671e-07,0.0,8.032577625272097e-07,0.0
30,5.726936365135771e-07,0.0,5.145516297488939e-07,0.0
31,4.5089345235282963e-07,0.0,1.2680748113780282e-06,0.0
32,5.638865445689589e-07,0.0,3.368195109487715e-07,0.0
33,6.061735575713101e-07,0.0,4.135670792493329e-07,0.0
34,6.925453703843232e-07,0.0,5.074910518487741e-07,0.0
35,6.03400678755861e-07,0.0,4.947402203470119e-07,0.0
36,4.238224278196867e-07,0.0,4.997843916498823e-07,0.0
37,5.544752070818504e-07,0.0,3.3936669296963373e-07,0.0
38,3.7069190739202895e-07,0.0,4.788588512383285e-07,0.0
39,4.633222658867453e-07,0.0,2.625267256917141e-07,0.0
40,4.026764486297907e-07,0.0,4.0114034050020564e-07,0.0
41,3.5751401128436555e-07,0.0,4.617112097093923e-07,0.0
42,3.780053532409511e-07,0.0,4.458247246930114e-07,0.0
43,4.154045143422991e-07,0.0,2.6909364692073723e-07,0.0
44,3.395912244741339e-07,0.0,3.7588472423522035e-07,0.0
45,3.4815954563782725e-07,0.0,6.495719162558089e-07,0.0
46,3.571789477518905e-07,0.0,2.8932223017363867e-07,0.0
47,3.399638899281854e-07,0.0,3.388858829111996e-07,0.0
48,3.132128938432288e-07,0.0,3.248729569804709e-07,0.0
49,3.0289541541606013e-07,0.0,3.391902794191992e-07,0.0
