,train_mov,train_reg,val_mov,val_reg
0,0.010729392990469933,0.0,0.0016580531373620033,0.0
1,0.001118488609790802,0.0,0.0009030484361574054,0.0
2,0.0006329597672447562,0.0,0.0004538990615401417,0.0
3,0.0003496695135254413,0.0,0.0003314848290756345,0.0
4,0.0002825294795911759,0.0,0.0003133036370854825,0.0
5,0.00023406707623507828,0.0,0.0001666184834903106,0.0
6,8.628735668025911e-05,0.0,4.063437881995924e-05,0.0
7,3.295633723610081e-05,0.0,1.660008820181247e-05,0.0
8,1.5023158994154073e-05,0.0,5.639751634589629e-06,0.0
9,7.65584900364047e-06,0.0,2.3827881250326755e-06,0.0
10,5.03473665958154e-06,0.0,1.6049249325078563e-06,0.0
11,3.5300863601150922e-06,0.0,2.266115416205139e-06,0.0
12,2.8860288239229703e-06,0.0,1.7445055391362985e-06,0.0
13,2.3297045572689967e-06,0.0,9.035127732204273e-06,0.0
14,2.5953199838113505e-06,0.0,2.408048658253392e-06,0.0
15,2.2104557046986884e-06,0.0,1.1007783768945956e-06,0.0
16,4.7587486733391415e-06,0.0,8.477547908114502e-07,0.0
17,1.5922989859973313e-06,0.0,7.387095593003323e-07,0.0
18,2.041227162408177e-06,0.0,7.833745598873065e-07,0.0
19,1.7895752080221428e-06,0.0,1.980297838599654e-06,0.0
20,1.731378688418772e-06,0.0,6.269181085372111e-06,0.0
21,9.328633723271196e-07,0.0,5.390621709011612e-07,0.0
22,1.6898843568924349e-06,0.0,6.422967544494895e-07,0.0
23,8.559463253732247e-07,0.0,5.396566393756075e-07,0.0
24,9.187766636387096e-07,0.0,4.1108037862613855e-07,0.0
25,1.2051268640789203e-06,0.0,5.032492822465429e-07,0.0
26,8.450014661320893e-07,0.0,2.153755758627085e-06,0.0
27,6.855600531707751e-07,0.0,3.2323194432137825e-07,0.0
28,6.552272111548518e-07,0.0,7.499185699089139e-07,0.0
29,7.705697839810455e-07,0.0,3.4990725339412165e-07,0.0
30,5.359195256460225e-07,0.0,3.574599531930289e-07,0.0
31,5.431357976704021e-07,0.0,2.34396225096134e-06,0.0
32,5.731829446631309e-07,0.0,3.5520093888408155e-07,0.0
33,4.955765007252921e-07,0.0,3.2961597185021674e-07,0.0
34,5.308404524839716e-07,0.0,3.5920336927119934e-07,0.0
35,4.169035889844963e-07,0.0,3.1757659257891646e-07,0.0
36,4.04478100790584e-07,0.0,2.815933157762629e-07,0.0
37,4.575694276809372e-07,0.0,3.4725641739896673e-07,0.0
38,5.589662350757862e-07,0.0,2.2788535147810762e-07,0.0
39,3.804986761224427e-07,0.0,2.2521334130942705e-07,0.0
40,3.708575775362988e-07,0.0,2.4722905322960287e-07,0.0
41,3.3115838959929533e-07,0.0,1.7825013287620095e-07,0.0
42,4.551513654860173e-07,0.0,1.773797890791684e-07,0.0
43,2.6629385274645756e-07,0.0,2.1951635176264972e-07,0.0
44,2.981810780511296e-07,0.0,1.5562045518890955e-07,0.0
45,2.4967158651634236e-07,0.0,2.0609468265320174e-07,0.0
46,2.9798911782563664e-07,0.0,2.724291618960706e-07,0.0
47,2.8019135811518936e-07,0.0,1.0870974875842876e-07,0.0
48,2.543853554470843e-07,0.0,1.80856503106952e-07,0.0
49,3.246810251766874e-07,0.0,1.5864883096128324e-07,0.0
